model_name,model_parameters,lecture_title,lecture_topic,system_prompt_id,dialog_id,f1,precision,recall,claim_recall,context_precision,context_utilization,hallucination,faithfulness,noise_sensitivity,self_knowledge,version
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt15,dialog0871,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt15,dialog0872,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt15,dialog0873,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt15,dialog0874,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt15,dialog0875,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt15,dialog0876,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt15,dialog0877,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt15,dialog0878,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt15,dialog0879,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt15,dialog0880,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt15,dialog0881,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt15,dialog0882,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt15,dialog0883,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt15,dialog0884,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt15,dialog0885,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое autograd?,prompt15,dialog0886,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt15,dialog0887,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое Keras?,prompt15,dialog0888,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое over-fitting?,prompt15,dialog0889,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое SGD?,prompt15,dialog0890,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt15,dialog0891,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое Adam?,prompt15,dialog0892,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое learning rate?,prompt15,dialog0893,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt15,dialog0894,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое RMSProp?,prompt15,dialog0895,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt15,dialog0896,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt15,dialog0897,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt15,dialog0898,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt15,dialog0899,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt15,dialog0900,36.9,38.9,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt10,dialog0721,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt10,dialog0722,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt10,dialog0723,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt10,dialog0724,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt10,dialog0725,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt10,dialog0726,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt10,dialog0727,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt10,dialog0728,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt10,dialog0729,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt10,dialog0730,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt10,dialog0731,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt10,dialog0732,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt10,dialog0733,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt10,dialog0734,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt10,dialog0735,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое autograd?,prompt10,dialog0736,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt10,dialog0737,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое Keras?,prompt10,dialog0738,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое over-fitting?,prompt10,dialog0739,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое SGD?,prompt10,dialog0740,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt10,dialog0741,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое Adam?,prompt10,dialog0742,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое learning rate?,prompt10,dialog0743,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt10,dialog0744,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое RMSProp?,prompt10,dialog0745,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt10,dialog0746,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt10,dialog0747,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt10,dialog0748,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt10,dialog0749,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt10,dialog0750,41.2,45.7,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt9,dialog0691,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt9,dialog0692,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt9,dialog0693,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt9,dialog0694,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt9,dialog0695,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt9,dialog0696,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt9,dialog0697,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt9,dialog0698,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt9,dialog0699,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt9,dialog0700,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt9,dialog0701,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt9,dialog0702,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt9,dialog0703,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt9,dialog0704,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt9,dialog0705,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое autograd?,prompt9,dialog0706,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt9,dialog0707,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое Keras?,prompt9,dialog0708,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое over-fitting?,prompt9,dialog0709,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое SGD?,prompt9,dialog0710,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt9,dialog0711,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое Adam?,prompt9,dialog0712,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое learning rate?,prompt9,dialog0713,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt9,dialog0714,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое RMSProp?,prompt9,dialog0715,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt9,dialog0716,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt9,dialog0717,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt9,dialog0718,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt9,dialog0719,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt9,dialog0720,46.3,53.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt7,dialog0631,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt7,dialog0632,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt7,dialog0633,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt7,dialog0634,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt7,dialog0635,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt7,dialog0636,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt7,dialog0637,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt7,dialog0638,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt7,dialog0639,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt7,dialog0640,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt7,dialog0641,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt7,dialog0642,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt7,dialog0643,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt7,dialog0644,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt7,dialog0645,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое autograd?,prompt7,dialog0646,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt7,dialog0647,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое Keras?,prompt7,dialog0648,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое over-fitting?,prompt7,dialog0649,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое SGD?,prompt7,dialog0650,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt7,dialog0651,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое Adam?,prompt7,dialog0652,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое learning rate?,prompt7,dialog0653,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt7,dialog0654,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,Что такое RMSProp?,prompt7,dialog0655,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt7,dialog0656,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt7,dialog0657,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt7,dialog0658,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt7,dialog0659,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt7,dialog0660,37.0,42.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt6,dialog0601,43.9,53.9,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt6,dialog0602,43.9,53.9,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt6,dialog0603,43.9,53.9,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt6,dialog0604,43.9,53.9,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt6,dialog0605,43.9,53.9,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt6,dialog0606,43.9,53.9,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt6,dialog0607,43.9,53.9,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt6,dialog0608,43.9,53.9,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
phi4-mini,3.8B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt6,dialog0609,43.9,53.9,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2_russian
